,Unnamed: 0,EOM,Item,GOP,Family,After Amount,Action Amount,Source Family,Before Amount,Action,Action predicted
137,137,197001,ACC,02AC73D9AF22267103BFE30FF1768EDE,9F67FFC9EDC12F70EDF8440B92D6F38C,-0.12600000000000006,0.0,9F67FFC9EDC12F70EDF8440B92D6F38C,-0.12600000000000006,0,0
138,138,197001,ACC,02AC73D9AF22267103BFE30FF1768EDE,AF6E9B553E3ECEFD84E66A0E93860B9B,29.664,0.0,AF6E9B553E3ECEFD84E66A0E93860B9B,29.664,0,0
139,139,197001,ACC,02AC73D9AF22267103BFE30FF1768EDE,F151906EC7BC999234FBCDA8F76F69CB,-88.83,0.0,F151906EC7BC999234FBCDA8F76F69CB,-88.83,0,0
140,140,197001,ACC,02BE276FA445EAA3F8388D0CC7F041D3,006300EFAF063E1705DD614EA0AE9E8B,-0.054000000000000006,0.0,006300EFAF063E1705DD614EA0AE9E8B,-0.054000000000000006,0,0
141,141,197001,ACC,02BE276FA445EAA3F8388D0CC7F041D3,4034457A8B5E7907ADEE5A173D7784FE,99.522,0.0,4034457A8B5E7907ADEE5A173D7784FE,99.522,0,0
142,142,197001,ACC,02BE276FA445EAA3F8388D0CC7F041D3,540A61797E094A9F938B2D159A344F0E,-80.568,0.0,540A61797E094A9F938B2D159A344F0E,-80.568,0,0
143,143,197001,ACC,02BE276FA445EAA3F8388D0CC7F041D3,6F8F9A7D011C5002FD330949F1457A4E,7.506,0.0,6F8F9A7D011C5002FD330949F1457A4E,7.506,0,0
144,144,197001,ACC,02C73FE4EFABC7A908C3768C18D8FFE3,006300EFAF063E1705DD614EA0AE9E8B,1.548,0.0,006300EFAF063E1705DD614EA0AE9E8B,1.548,0,0
145,145,197001,ACC,02C73FE4EFABC7A908C3768C18D8FFE3,35FF58A19DCB6582D110851D2F5EB1E7,30.51,0.0,35FF58A19DCB6582D110851D2F5EB1E7,30.51,0,0
146,146,197001,ACC,02C73FE4EFABC7A908C3768C18D8FFE3,4034457A8B5E7907ADEE5A173D7784FE,8.027999999999999,0.0,4034457A8B5E7907ADEE5A173D7784FE,8.027999999999999,0,0
147,147,197001,ACC,02C73FE4EFABC7A908C3768C18D8FFE3,6F8F9A7D011C5002FD330949F1457A4E,264.51,0.0,6F8F9A7D011C5002FD330949F1457A4E,264.51,0,0
148,148,197001,ACC,02C73FE4EFABC7A908C3768C18D8FFE3,75B65D59E1428BDE77B5824E019A5417,28.8,0.0,75B65D59E1428BDE77B5824E019A5417,28.8,0,0
149,149,197001,ACC,02F71BAAFAB5FFB48B98F8AD4C2E99F1,006300EFAF063E1705DD614EA0AE9E8B,-169.65,0.0,006300EFAF063E1705DD614EA0AE9E8B,-169.65,0,0
150,150,197001,ACC,02F71BAAFAB5FFB48B98F8AD4C2E99F1,4034457A8B5E7907ADEE5A173D7784FE,0.37799999999999995,0.0,4034457A8B5E7907ADEE5A173D7784FE,0.37799999999999995,0,0
151,151,197001,ACC,02F71BAAFAB5FFB48B98F8AD4C2E99F1,540A61797E094A9F938B2D159A344F0E,-0.8640000000000001,0.0,540A61797E094A9F938B2D159A344F0E,-0.8640000000000001,0,0
152,152,197001,ACC,02F71BAAFAB5FFB48B98F8AD4C2E99F1,97FA7275FB04A84F55EDA9A047D0DDAC,-64.188,0.0,97FA7275FB04A84F55EDA9A047D0DDAC,-64.188,0,0
153,153,197001,ACC,02F71BAAFAB5FFB48B98F8AD4C2E99F1,9F67FFC9EDC12F70EDF8440B92D6F38C,-13.824000000000002,0.0,9F67FFC9EDC12F70EDF8440B92D6F38C,-13.824000000000002,0,0
154,154,197001,ACC,02FCF6B852A557E850578A9091B1514E,62CC48113B97B0CB4E5F9AD4ADBE4C58,47.75400000000001,0.0,62CC48113B97B0CB4E5F9AD4ADBE4C58,47.75400000000001,0,0
155,155,197001,ACC,030BD97FF6C052EE4ED170AC3BE926B2,006300EFAF063E1705DD614EA0AE9E8B,-0.198,0.0,006300EFAF063E1705DD614EA0AE9E8B,-0.198,0,0
156,156,197001,ACC,030BD97FF6C052EE4ED170AC3BE926B2,4034457A8B5E7907ADEE5A173D7784FE,0.54,0.0,4034457A8B5E7907ADEE5A173D7784FE,0.54,0,0
157,157,197001,ACC,032D6964A6A9E7BB135F07A0226A51BA,62CC48113B97B0CB4E5F9AD4ADBE4C58,568.908,0.0,62CC48113B97B0CB4E5F9AD4ADBE4C58,568.908,0,0
158,158,197001,ACC,033BF5E1A49A1A0A1140D6D216CC4350,006300EFAF063E1705DD614EA0AE9E8B,-72.936,0.0,006300EFAF063E1705DD614EA0AE9E8B,-72.936,0,0
159,159,197001,ACC,033BF5E1A49A1A0A1140D6D216CC4350,303507A73A121A38EDCF6DEE59AAB5E5,-246.02400000000003,0.0,303507A73A121A38EDCF6DEE59AAB5E5,-246.02400000000003,0,0
160,160,197001,ACC,033BF5E1A49A1A0A1140D6D216CC4350,4034457A8B5E7907ADEE5A173D7784FE,-94.536,0.0,4034457A8B5E7907ADEE5A173D7784FE,-94.536,0,0
161,161,197001,ACC,033BF5E1A49A1A0A1140D6D216CC4350,4B651450F530DE42979DBE5BF7BB69E2,-49541.94,0.0,4B651450F530DE42979DBE5BF7BB69E2,-49541.94,0,0
162,162,197001,ACC,033BF5E1A49A1A0A1140D6D216CC4350,6F8F9A7D011C5002FD330949F1457A4E,5467.031999999998,0.0,6F8F9A7D011C5002FD330949F1457A4E,5467.031999999998,0,0
163,163,197001,ACC,033BF5E1A49A1A0A1140D6D216CC4350,75B65D59E1428BDE77B5824E019A5417,82.00800000000002,0.0,75B65D59E1428BDE77B5824E019A5417,82.00800000000002,0,0
164,164,197001,ACC,033BF5E1A49A1A0A1140D6D216CC4350,7DC000E19358A83E7BF87E2B7923C8D5,5377.2840000000015,0.0,7DC000E19358A83E7BF87E2B7923C8D5,5377.2840000000015,0,0
165,165,197001,ACC,033BF5E1A49A1A0A1140D6D216CC4350,9C622EDD1AF2BB5DFA0236F5DF232CF9,-210.708,0.0,9C622EDD1AF2BB5DFA0236F5DF232CF9,-210.708,0,0
166,166,197001,ACC,0353F4E9A33844F19281F2CDB4469760,006300EFAF063E1705DD614EA0AE9E8B,-165.708,0.0,006300EFAF063E1705DD614EA0AE9E8B,-165.708,0,0
167,167,197001,ACC,0353F4E9A33844F19281F2CDB4469760,2C9F8BD5B57B1C08819ACCBCD7749607,117.126,0.0,2C9F8BD5B57B1C08819ACCBCD7749607,117.126,0,0
168,168,197001,ACC,0353F4E9A33844F19281F2CDB4469760,303507A73A121A38EDCF6DEE59AAB5E5,-0.23399999999999999,0.0,303507A73A121A38EDCF6DEE59AAB5E5,-0.23399999999999999,0,0
169,169,197001,ACC,0353F4E9A33844F19281F2CDB4469760,4034457A8B5E7907ADEE5A173D7784FE,4.0680000000000005,0.0,4034457A8B5E7907ADEE5A173D7784FE,4.0680000000000005,0,0
170,170,197001,ACC,0353F4E9A33844F19281F2CDB4469760,540A61797E094A9F938B2D159A344F0E,-108.72,0.0,540A61797E094A9F938B2D159A344F0E,-108.72,0,0
171,171,197001,ACC,0353F4E9A33844F19281F2CDB4469760,6F8F9A7D011C5002FD330949F1457A4E,-45.75600000000001,0.0,6F8F9A7D011C5002FD330949F1457A4E,-45.75600000000001,0,0
172,172,197001,ACC,0353F4E9A33844F19281F2CDB4469760,75B65D59E1428BDE77B5824E019A5417,-356.40000000000015,0.0,75B65D59E1428BDE77B5824E019A5417,-356.40000000000015,0,0
173,173,197001,ACC,0353F4E9A33844F19281F2CDB4469760,8AC620C2879F95D6128868C765D26A24,422.26199999999994,0.0,8AC620C2879F95D6128868C765D26A24,422.26199999999994,0,0
174,174,197001,ACC,0353F4E9A33844F19281F2CDB4469760,F151906EC7BC999234FBCDA8F76F69CB,5.148,0.0,F151906EC7BC999234FBCDA8F76F69CB,5.148,0,0
175,175,197001,ACC,035F2AD7FA03CA2CF97421809088A244,4034457A8B5E7907ADEE5A173D7784FE,2.07,0.0,4034457A8B5E7907ADEE5A173D7784FE,2.07,0,0
176,176,197001,ACC,035F2AD7FA03CA2CF97421809088A244,6F8F9A7D011C5002FD330949F1457A4E,30.006000000000004,0.0,6F8F9A7D011C5002FD330949F1457A4E,30.006000000000004,0,0
177,177,197001,ACC,036BA53F21352C58C58D03D2F4939A52,6F8F9A7D011C5002FD330949F1457A4E,0.738,0.0,6F8F9A7D011C5002FD330949F1457A4E,0.738,0,0
178,178,197001,ACC,038652C32763450C794F892068A433D3,4034457A8B5E7907ADEE5A173D7784FE,-0.14400000000000002,0.0,4034457A8B5E7907ADEE5A173D7784FE,-0.14400000000000002,0,0
179,179,197001,ACC,038652C32763450C794F892068A433D3,6F8F9A7D011C5002FD330949F1457A4E,-14.778000000000002,0.0,6F8F9A7D011C5002FD330949F1457A4E,-14.778000000000002,0,0
180,180,197001,ACC,038652C32763450C794F892068A433D3,8AC620C2879F95D6128868C765D26A24,98.01,0.0,8AC620C2879F95D6128868C765D26A24,98.01,0,0
181,181,197001,ACC,03895F91B58717B678DD94BD941D7A72,4034457A8B5E7907ADEE5A173D7784FE,-0.14400000000000002,0.0,4034457A8B5E7907ADEE5A173D7784FE,-0.14400000000000002,0,0
182,182,197001,ACC,03895F91B58717B678DD94BD941D7A72,6F8F9A7D011C5002FD330949F1457A4E,1.998,0.0,6F8F9A7D011C5002FD330949F1457A4E,1.998,0,0
183,183,197001,ACC,03CDD6840712DE683BA5BB6FB5664F6B,4034457A8B5E7907ADEE5A173D7784FE,-0.45,0.0,4034457A8B5E7907ADEE5A173D7784FE,-0.45,0,0
184,184,197001,ACC,03CDD6840712DE683BA5BB6FB5664F6B,6F8F9A7D011C5002FD330949F1457A4E,1.962,0.0,6F8F9A7D011C5002FD330949F1457A4E,1.962,0,0
185,185,197001,ACC,03D0CA6EB8CA2FFC19867EF3BBF1C0CE,006300EFAF063E1705DD614EA0AE9E8B,-0.018000000000000002,0.0,006300EFAF063E1705DD614EA0AE9E8B,-0.018000000000000002,0,0
186,186,197001,ACC,03D0CA6EB8CA2FFC19867EF3BBF1C0CE,4034457A8B5E7907ADEE5A173D7784FE,-4.788,0.0,4034457A8B5E7907ADEE5A173D7784FE,-4.788,0,0
187,187,197001,ACC,03D0CA6EB8CA2FFC19867EF3BBF1C0CE,540A61797E094A9F938B2D159A344F0E,0.198,0.0,540A61797E094A9F938B2D159A344F0E,0.198,0,0
188,188,197001,ACC,03DA19B998EF6E68F08FA4CEF89EB237,6F8F9A7D011C5002FD330949F1457A4E,-0.2520000000000001,0.0,6F8F9A7D011C5002FD330949F1457A4E,-0.2520000000000001,0,0
189,189,197001,ACC,03DDA405240162C0264785DC7E3FA7D3,4034457A8B5E7907ADEE5A173D7784FE,0.018000000000000002,0.0,4034457A8B5E7907ADEE5A173D7784FE,0.018000000000000002,0,0
190,190,197001,ACC,03DDA405240162C0264785DC7E3FA7D3,6F8F9A7D011C5002FD330949F1457A4E,-0.27,0.0,6F8F9A7D011C5002FD330949F1457A4E,-0.27,0,0
191,191,197001,ACC,03DDA405240162C0264785DC7E3FA7D3,7BCF21C505AF5AD4714D8AB6F50454F9,-0.018000000000000002,0.0,7BCF21C505AF5AD4714D8AB6F50454F9,-0.018000000000000002,0,0
192,192,197001,ACC,040229420D76868F24FAE4859AAF0939,303507A73A121A38EDCF6DEE59AAB5E5,-28.116,0.0,303507A73A121A38EDCF6DEE59AAB5E5,-28.116,0,0
193,193,197001,ACC,040229420D76868F24FAE4859AAF0939,4034457A8B5E7907ADEE5A173D7784FE,-12.366,0.0,4034457A8B5E7907ADEE5A173D7784FE,-12.366,0,0
194,194,197001,ACC,040229420D76868F24FAE4859AAF0939,540A61797E094A9F938B2D159A344F0E,90.936,0.0,540A61797E094A9F938B2D159A344F0E,90.936,0,0
195,195,197001,ACC,040229420D76868F24FAE4859AAF0939,6F8F9A7D011C5002FD330949F1457A4E,296.6400000000001,0.0,6F8F9A7D011C5002FD330949F1457A4E,296.6400000000001,0,0
196,196,197001,ACC,040229420D76868F24FAE4859AAF0939,F151906EC7BC999234FBCDA8F76F69CB,-6.678,0.0,F151906EC7BC999234FBCDA8F76F69CB,-6.678,0,0
197,197,197001,ACC,0433A030F35FE613EC8CF50417323DEA,4034457A8B5E7907ADEE5A173D7784FE,-0.018000000000000002,0.0,4034457A8B5E7907ADEE5A173D7784FE,-0.018000000000000002,0,0
198,198,197001,ACC,04572FCA6362FC8F3D66DC5967E4F99B,006300EFAF063E1705DD614EA0AE9E8B,0.28800000000000003,0.0,006300EFAF063E1705DD614EA0AE9E8B,0.28800000000000003,0,0
199,199,197001,ACC,04572FCA6362FC8F3D66DC5967E4F99B,4034457A8B5E7907ADEE5A173D7784FE,1.764,0.0,4034457A8B5E7907ADEE5A173D7784FE,1.764,0,0
200,200,197001,ACC,04572FCA6362FC8F3D66DC5967E4F99B,6F8F9A7D011C5002FD330949F1457A4E,-16.308,0.0,6F8F9A7D011C5002FD330949F1457A4E,-16.308,0,0
201,201,197001,ACC,04572FCA6362FC8F3D66DC5967E4F99B,F151906EC7BC999234FBCDA8F76F69CB,-1.3319999999999999,0.0,F151906EC7BC999234FBCDA8F76F69CB,-1.3319999999999999,0,0
202,202,197001,ACC,04709718918BF88BCC0F4A702F681F93,4034457A8B5E7907ADEE5A173D7784FE,-11.898,0.0,4034457A8B5E7907ADEE5A173D7784FE,-11.898,0,0
203,203,197001,ACC,04709718918BF88BCC0F4A702F681F93,6F8F9A7D011C5002FD330949F1457A4E,-1.3319999999999999,0.0,6F8F9A7D011C5002FD330949F1457A4E,-1.3319999999999999,0,0
204,204,197001,ACC,0480DC139B5FEAF06D92036CCCAAF3F9,4034457A8B5E7907ADEE5A173D7784FE,-0.414,0.0,4034457A8B5E7907ADEE5A173D7784FE,-0.414,0,0
205,205,197001,ACC,0480DC139B5FEAF06D92036CCCAAF3F9,6F8F9A7D011C5002FD330949F1457A4E,12.834000000000001,0.0,6F8F9A7D011C5002FD330949F1457A4E,12.834000000000001,0,0
206,206,197001,ACC,0496519B97F96E4763A84D7174C76B66,006300EFAF063E1705DD614EA0AE9E8B,-272.934,0.0,006300EFAF063E1705DD614EA0AE9E8B,-272.934,0,0
207,207,197001,ACC,0496519B97F96E4763A84D7174C76B66,2C9F8BD5B57B1C08819ACCBCD7749607,35.334,0.0,2C9F8BD5B57B1C08819ACCBCD7749607,35.334,0,0
208,208,197001,ACC,0496519B97F96E4763A84D7174C76B66,303507A73A121A38EDCF6DEE59AAB5E5,-0.054000000000000006,0.0,303507A73A121A38EDCF6DEE59AAB5E5,-0.054000000000000006,0,0
209,209,197001,ACC,0496519B97F96E4763A84D7174C76B66,4034457A8B5E7907ADEE5A173D7784FE,-124.398,0.0,4034457A8B5E7907ADEE5A173D7784FE,-124.398,0,0
210,210,197001,ACC,0496519B97F96E4763A84D7174C76B66,540A61797E094A9F938B2D159A344F0E,-38.466,0.0,540A61797E094A9F938B2D159A344F0E,-38.466,0,0
211,211,197001,ACC,0496519B97F96E4763A84D7174C76B66,6F8F9A7D011C5002FD330949F1457A4E,3093.48,0.0,6F8F9A7D011C5002FD330949F1457A4E,3093.48,0,0
212,212,197001,ACC,0496519B97F96E4763A84D7174C76B66,75B65D59E1428BDE77B5824E019A5417,-606.6,0.0,75B65D59E1428BDE77B5824E019A5417,-606.6,0,0
213,213,197001,ACC,0496519B97F96E4763A84D7174C76B66,8AC620C2879F95D6128868C765D26A24,1111.1580000000001,0.0,8AC620C2879F95D6128868C765D26A24,1111.1580000000001,0,0
214,214,197001,ACC,0496519B97F96E4763A84D7174C76B66,F151906EC7BC999234FBCDA8F76F69CB,0.414,0.0,F151906EC7BC999234FBCDA8F76F69CB,0.414,0,0
215,215,197001,ACC,04B0DA1D9FCBE36F8FB4A357F875D4B7,006300EFAF063E1705DD614EA0AE9E8B,-8.28,0.0,006300EFAF063E1705DD614EA0AE9E8B,-8.28,0,0
216,216,197001,ACC,04B0DA1D9FCBE36F8FB4A357F875D4B7,4034457A8B5E7907ADEE5A173D7784FE,-0.07200000000000001,0.0,4034457A8B5E7907ADEE5A173D7784FE,-0.07200000000000001,0,0
217,217,197001,ACC,04B0DA1D9FCBE36F8FB4A357F875D4B7,6F8F9A7D011C5002FD330949F1457A4E,-10.422,0.0,6F8F9A7D011C5002FD330949F1457A4E,-10.422,0,0
218,218,197001,ACC,04B0DA1D9FCBE36F8FB4A357F875D4B7,9C622EDD1AF2BB5DFA0236F5DF232CF9,0.10800000000000001,0.0,9C622EDD1AF2BB5DFA0236F5DF232CF9,0.10800000000000001,0,0
219,219,197001,ACC,04B0DA1D9FCBE36F8FB4A357F875D4B7,C5DA23889072CED9D29906B17A02C469,-0.10800000000000001,0.0,C5DA23889072CED9D29906B17A02C469,-0.10800000000000001,0,0
220,220,197001,ACC,04B0DA1D9FCBE36F8FB4A357F875D4B7,F151906EC7BC999234FBCDA8F76F69CB,0.36000000000000004,0.0,F151906EC7BC999234FBCDA8F76F69CB,0.36000000000000004,0,0
221,221,197001,ACC,04B661B582EFE6E32DD7D78592C9667D,006300EFAF063E1705DD614EA0AE9E8B,-35.046,0.0,006300EFAF063E1705DD614EA0AE9E8B,-35.046,0,0
222,222,197001,ACC,04B661B582EFE6E32DD7D78592C9667D,2C9F8BD5B57B1C08819ACCBCD7749607,30379.068,0.0,2C9F8BD5B57B1C08819ACCBCD7749607,30379.068,0,0
223,223,197001,ACC,04B661B582EFE6E32DD7D78592C9667D,303507A73A121A38EDCF6DEE59AAB5E5,-1.134,0.0,303507A73A121A38EDCF6DEE59AAB5E5,-1.134,0,0
224,224,197001,ACC,04B661B582EFE6E32DD7D78592C9667D,4034457A8B5E7907ADEE5A173D7784FE,1841.4,0.0,4034457A8B5E7907ADEE5A173D7784FE,1841.4,0,0
225,225,197001,ACC,04B661B582EFE6E32DD7D78592C9667D,540A61797E094A9F938B2D159A344F0E,-129.67200000000003,0.0,540A61797E094A9F938B2D159A344F0E,-129.67200000000003,0,0
226,226,197001,ACC,04B661B582EFE6E32DD7D78592C9667D,6F8F9A7D011C5002FD330949F1457A4E,-877.194,0.0,6F8F9A7D011C5002FD330949F1457A4E,-877.194,0,0
227,227,197001,ACC,04B661B582EFE6E32DD7D78592C9667D,75B65D59E1428BDE77B5824E019A5417,18.0,0.0,75B65D59E1428BDE77B5824E019A5417,18.0,0,0
228,228,197001,ACC,04B661B582EFE6E32DD7D78592C9667D,97FA7275FB04A84F55EDA9A047D0DDAC,-399.42,0.0,97FA7275FB04A84F55EDA9A047D0DDAC,-399.42,0,0
229,229,197001,ACC,04B661B582EFE6E32DD7D78592C9667D,9F67FFC9EDC12F70EDF8440B92D6F38C,-19052.316000000006,0.0,9F67FFC9EDC12F70EDF8440B92D6F38C,-19052.316000000006,0,0
230,230,197001,ACC,04B661B582EFE6E32DD7D78592C9667D,F151906EC7BC999234FBCDA8F76F69CB,-1800.0,0.0,F151906EC7BC999234FBCDA8F76F69CB,-1800.0,0,0
231,231,197001,ACC,04B70C374F32C059DF902D4F8AADD4DE,4034457A8B5E7907ADEE5A173D7784FE,-8.1,0.0,4034457A8B5E7907ADEE5A173D7784FE,-8.1,0,0
232,232,197001,ACC,04B70C374F32C059DF902D4F8AADD4DE,540A61797E094A9F938B2D159A344F0E,-12.78,0.0,540A61797E094A9F938B2D159A344F0E,-12.78,0,0
233,233,197001,ACC,04C19FA1E772AB66F0AAD2EFE61F25CD,006300EFAF063E1705DD614EA0AE9E8B,-3.798,0.0,006300EFAF063E1705DD614EA0AE9E8B,-3.798,0,0
234,234,197001,ACC,04C19FA1E772AB66F0AAD2EFE61F25CD,35FF58A19DCB6582D110851D2F5EB1E7,-923.6160000000001,0.0,35FF58A19DCB6582D110851D2F5EB1E7,-923.6160000000001,0,0
235,235,197001,ACC,04C19FA1E772AB66F0AAD2EFE61F25CD,540A61797E094A9F938B2D159A344F0E,-190.71,0.0,540A61797E094A9F938B2D159A344F0E,-190.71,0,0
236,236,197001,ACC,04C19FA1E772AB66F0AAD2EFE61F25CD,75B65D59E1428BDE77B5824E019A5417,11.718,0.0,75B65D59E1428BDE77B5824E019A5417,11.718,0,0
237,237,197001,ACC,04C19FA1E772AB66F0AAD2EFE61F25CD,97FA7275FB04A84F55EDA9A047D0DDAC,989.4060000000001,0.0,97FA7275FB04A84F55EDA9A047D0DDAC,989.4060000000001,0,0
238,238,197001,ACC,04D333BBA3FFA139DA351ADC8C61180C,4034457A8B5E7907ADEE5A173D7784FE,0.9359999999999999,0.0,4034457A8B5E7907ADEE5A173D7784FE,0.9359999999999999,0,0
239,239,197001,ACC,04D333BBA3FFA139DA351ADC8C61180C,6F8F9A7D011C5002FD330949F1457A4E,-12.078,0.0,6F8F9A7D011C5002FD330949F1457A4E,-12.078,0,0
240,240,197001,ACC,04D333BBA3FFA139DA351ADC8C61180C,97FA7275FB04A84F55EDA9A047D0DDAC,-1.944,0.0,97FA7275FB04A84F55EDA9A047D0DDAC,-1.944,0,0
241,241,197001,ACC,04E1BA70AD3A7326BE4EADDDA53357E6,303507A73A121A38EDCF6DEE59AAB5E5,-0.2520000000000001,0.0,303507A73A121A38EDCF6DEE59AAB5E5,-0.2520000000000001,0,0
242,242,197001,ACC,04E1BA70AD3A7326BE4EADDDA53357E6,4034457A8B5E7907ADEE5A173D7784FE,-0.07200000000000001,0.0,4034457A8B5E7907ADEE5A173D7784FE,-0.07200000000000001,0,0
243,243,197001,ACC,04E1BA70AD3A7326BE4EADDDA53357E6,6F8F9A7D011C5002FD330949F1457A4E,0.5940000000000001,0.0,6F8F9A7D011C5002FD330949F1457A4E,0.5940000000000001,0,0
244,244,197001,ACC,04EE3C80915A506AFE32CB5912C255FC,006300EFAF063E1705DD614EA0AE9E8B,8.766,0.0,006300EFAF063E1705DD614EA0AE9E8B,8.766,0,0
245,245,197001,ACC,04EE3C80915A506AFE32CB5912C255FC,4034457A8B5E7907ADEE5A173D7784FE,-1.242,0.0,4034457A8B5E7907ADEE5A173D7784FE,-1.242,0,0
246,246,197001,ACC,04EE3C80915A506AFE32CB5912C255FC,4B651450F530DE42979DBE5BF7BB69E2,380.664,0.0,4B651450F530DE42979DBE5BF7BB69E2,380.664,0,0
247,247,197001,ACC,04EE3C80915A506AFE32CB5912C255FC,6F8F9A7D011C5002FD330949F1457A4E,-4.824000000000002,0.0,6F8F9A7D011C5002FD330949F1457A4E,-4.824000000000002,0,0
248,248,197001,ACC,04EE3C80915A506AFE32CB5912C255FC,75B65D59E1428BDE77B5824E019A5417,-1.6740000000000002,0.0,75B65D59E1428BDE77B5824E019A5417,-1.6740000000000002,0,0
249,249,197001,ACC,04EE3C80915A506AFE32CB5912C255FC,7DC000E19358A83E7BF87E2B7923C8D5,-357.534,0.0,7DC000E19358A83E7BF87E2B7923C8D5,-357.534,0,0
250,250,197001,ACC,04EE3C80915A506AFE32CB5912C255FC,F151906EC7BC999234FBCDA8F76F69CB,0.09000000000000001,0.0,F151906EC7BC999234FBCDA8F76F69CB,0.09000000000000001,0,0
251,251,197001,ACC,04F80FE82BBC98083593AB08D7CAF06C,006300EFAF063E1705DD614EA0AE9E8B,-435.58200000000005,0.0,006300EFAF063E1705DD614EA0AE9E8B,-435.58200000000005,0,0
252,252,197001,ACC,04F80FE82BBC98083593AB08D7CAF06C,540A61797E094A9F938B2D159A344F0E,-80.15400000000002,0.0,540A61797E094A9F938B2D159A344F0E,-80.15400000000002,0,0
253,253,197001,ACC,04F80FE82BBC98083593AB08D7CAF06C,62CC48113B97B0CB4E5F9AD4ADBE4C58,227.16,0.0,62CC48113B97B0CB4E5F9AD4ADBE4C58,227.16,0,0
254,254,197001,ACC,04F80FE82BBC98083593AB08D7CAF06C,97FA7275FB04A84F55EDA9A047D0DDAC,0.018000000000000002,0.0,97FA7275FB04A84F55EDA9A047D0DDAC,0.018000000000000002,0,0
255,255,197001,ACC,04F80FE82BBC98083593AB08D7CAF06C,9F67FFC9EDC12F70EDF8440B92D6F38C,24.588,0.0,9F67FFC9EDC12F70EDF8440B92D6F38C,24.588,0,0
256,256,197001,ACC,05085992F1A57AB81E0A2E0A9C37EB49,006300EFAF063E1705DD614EA0AE9E8B,-15.03,0.0,006300EFAF063E1705DD614EA0AE9E8B,-15.03,0,0
257,257,197001,ACC,05085992F1A57AB81E0A2E0A9C37EB49,303507A73A121A38EDCF6DEE59AAB5E5,-0.5040000000000001,0.0,303507A73A121A38EDCF6DEE59AAB5E5,-0.5040000000000001,0,0
258,258,197001,ACC,05085992F1A57AB81E0A2E0A9C37EB49,4034457A8B5E7907ADEE5A173D7784FE,320.83200000000005,0.0,4034457A8B5E7907ADEE5A173D7784FE,320.83200000000005,0,0
259,259,197001,ACC,05085992F1A57AB81E0A2E0A9C37EB49,540A61797E094A9F938B2D159A344F0E,-328.284,1904210.6242517282,97FA7275FB04A84F55EDA9A047D0DDAC,-1904538.9082517282,1,1
260,260,197001,ACC,05085992F1A57AB81E0A2E0A9C37EB49,6F8F9A7D011C5002FD330949F1457A4E,47.682,0.0,6F8F9A7D011C5002FD330949F1457A4E,47.682,0,0
261,261,197001,ACC,05085992F1A57AB81E0A2E0A9C37EB49,97FA7275FB04A84F55EDA9A047D0DDAC,0.0,-1904210.6242517284,540A61797E094A9F938B2D159A344F0E,1904210.6242517284,1,1
262,262,197001,ACC,05184B2FEC44BDE3EBE5D5F386D7E1EB,006300EFAF063E1705DD614EA0AE9E8B,-16.56,0.0,006300EFAF063E1705DD614EA0AE9E8B,-16.56,0,0
263,263,197001,ACC,05184B2FEC44BDE3EBE5D5F386D7E1EB,303507A73A121A38EDCF6DEE59AAB5E5,0.0,1112709.87,C5DA23889072CED9D29906B17A02C469,-1112709.87,1,1
264,264,197001,ACC,05184B2FEC44BDE3EBE5D5F386D7E1EB,4034457A8B5E7907ADEE5A173D7784FE,-2.088,0.0,4034457A8B5E7907ADEE5A173D7784FE,-2.088,0,0
265,265,197001,ACC,05184B2FEC44BDE3EBE5D5F386D7E1EB,4B651450F530DE42979DBE5BF7BB69E2,-909.8639999999999,0.0,4B651450F530DE42979DBE5BF7BB69E2,-909.8639999999999,0,0
266,266,197001,ACC,05184B2FEC44BDE3EBE5D5F386D7E1EB,6F8F9A7D011C5002FD330949F1457A4E,-51.983999999999995,0.0,6F8F9A7D011C5002FD330949F1457A4E,-51.983999999999995,0,0
267,267,197001,ACC,05184B2FEC44BDE3EBE5D5F386D7E1EB,9C622EDD1AF2BB5DFA0236F5DF232CF9,689.2739999999999,0.0,9C622EDD1AF2BB5DFA0236F5DF232CF9,689.2739999999999,0,0
268,268,197001,ACC,05184B2FEC44BDE3EBE5D5F386D7E1EB,C5DA23889072CED9D29906B17A02C469,-653.544,-1112709.87,303507A73A121A38EDCF6DEE59AAB5E5,1112056.326,1,1
269,269,197001,ACC,052DE635CED54F57483B1EA62F20A1A3,AB0268FB8036A892DC341945CB7AE3BE,-4.842,0.0,AB0268FB8036A892DC341945CB7AE3BE,-4.842,0,0
270,270,197001,ACC,0541026D4FA57CA1CC1A6FE30F57FEA1,006300EFAF063E1705DD614EA0AE9E8B,-3932.73,0.0,006300EFAF063E1705DD614EA0AE9E8B,-3932.73,0,0
271,271,197001,ACC,0541026D4FA57CA1CC1A6FE30F57FEA1,540A61797E094A9F938B2D159A344F0E,4.41,0.0,540A61797E094A9F938B2D159A344F0E,4.41,0,0
272,272,197001,ACC,0541026D4FA57CA1CC1A6FE30F57FEA1,62CC48113B97B0CB4E5F9AD4ADBE4C58,4384.692,0.0,62CC48113B97B0CB4E5F9AD4ADBE4C58,4384.692,0,0
273,273,197001,ACC,05526EBE9931FE26EBA7F45A1BF5E16A,4034457A8B5E7907ADEE5A173D7784FE,-0.23399999999999999,0.0,4034457A8B5E7907ADEE5A173D7784FE,-0.23399999999999999,0,0
